income_mismatch_ratio,annuity_to_balance_ratio,balance_volatility_cv,surge_ratio_max_to_avg,ocr_quality_mean,min_to_avg_balance_ratio,applicant_age_norm,employment_tenure_years,inflow_regularity_score,iscore_normalized,inflow_uniformity_score,bureau_facilities_count,applicant_id,is_fraud,record_type
0.023195656003524107,0.1842566929327125,0.455002906784542,1.5668970384766348,0.9795521194906169,0.31316558611517015,0.4823900435394119,5.561390210973527,0.734027574244999,0.9029223305278318,0.0815426203796184,3.0,APP-EG-2026-00010,0,AUTHENTIC_BORROWER
0.07516583969727961,0.3249980512187896,0.25765612647200764,1.2268653860458774,0.9290104865595382,0.36835612565515435,0.2736435586409527,7.112501093487457,0.8665286953398269,0.6026734064424691,0.45,1.0,APP-EG-2026-00011,0,AUTHENTIC_BORROWER
0.021685344331768257,0.14394806683027345,0.5311910358139196,1.582310613821679,0.9579084846201515,0.43338629991528316,0.6605552110927199,9.44131722517147,0.7720755234541066,0.8708880660961551,0.38315095259734094,4.0,APP-EG-2026-00012,0,AUTHENTIC_BORROWER
0.1254999253120884,0.20931048242436556,0.36167566326702727,1.4762267098633308,0.9721244051398654,0.4362527668614315,0.5049115854717267,11.893570800086211,0.9517599338064436,0.7729182251887975,0.14070799656724123,3.0,APP-EG-2026-00013,0,AUTHENTIC_BORROWER
0.09521026549386238,0.2447571978675371,0.22083184043468995,1.5277410248638463,0.9118265662471161,0.4202178213780028,0.49304438004127477,9.933891948023991,0.8550424195765788,0.6968721989957661,0.31311674483749996,4.0,APP-EG-2026-00014,0,AUTHENTIC_BORROWER
0.01920637069545371,0.14261029840026365,0.31666590045097986,1.2373594217915365,0.9768505501889614,0.5619551424540261,0.6525591026111108,13.829807572217097,0.8933564239058276,0.7585880330684552,0.1370724302667213,5.0,APP-EG-2026-00015,0,AUTHENTIC_BORROWER
0.11622579518438896,0.3076577127036046,0.2373858854376741,1.8329668287678174,0.6130833028799818,0.4911165663609513,0.6152982013978375,14.612945899898069,0.8548236231590406,0.7288274358112238,0.45,2.0,APP-EG-2026-00016,0,AUTHENTIC_BORROWER
0.11104714674865764,0.13249476379486208,0.3597659324025605,1.572089015656351,0.954845645446545,0.35173740362724604,0.41845069333692525,6.135159699636454,0.6894776540647735,0.7457436407168354,0.4016762738477229,2.0,APP-EG-2026-00017,0,AUTHENTIC_BORROWER
0.016123216618429814,0.21213558439175673,0.14268887565357852,1.3051535790035238,0.9520486346847701,0.5833429245709136,0.5315558043506359,12.863602444395012,0.9525322557989073,0.6820699949982839,0.16835189536674314,3.0,APP-EG-2026-00018,0,AUTHENTIC_BORROWER
0.0432592156164992,0.24000003850488383,0.2816738417085294,1.2765054481022051,0.6410443161858613,0.6079173853118975,0.2798443706608646,8.314695310225144,0.9599838759136154,0.5696225154597789,0.16676256886944935,1.0,APP-EG-2026-00019,0,AUTHENTIC_BORROWER
0.07719306140975268,0.20767775418303158,0.26506847860863075,1.4220131372995717,0.681181576066993,0.539123743864442,0.5432363865144869,10.850698480341084,0.8601475917818345,0.6955948565994391,0.08552785154691323,0.0,APP-EG-2026-00020,0,AUTHENTIC_BORROWER
0.039398561083800646,0.23997343657654285,0.5081826469256808,1.4102911390571489,0.962653067015371,0.34861783768261484,0.5888242586295646,9.485734134627025,0.871617468179651,0.762588644938586,0.2937059184322858,2.0,APP-EG-2026-00021,0,AUTHENTIC_BORROWER
0.10420422698874139,0.40264096779061936,0.2982969045675626,1.3151328940936964,0.6230595487842754,0.3829694079830106,0.7647974216115899,15.873208272126822,0.8785128083619261,0.565578300520544,0.16292071140713751,3.0,APP-EG-2026-00022,0,AUTHENTIC_BORROWER
0.011339634338965166,0.20294920037260616,0.20774801190956302,1.3662407653208046,0.9761084219839637,0.4588069036931678,0.5726170135383198,12.375154964938865,0.9024230951608004,0.8400089275218307,0.3655459227100136,3.0,APP-EG-2026-00023,0,AUTHENTIC_BORROWER
0.13488840328617907,0.24832127383718341,0.20143582323340087,1.7674199422358323,0.9602427689664613,0.4862521552550842,0.771451796027264,16.065167108127532,0.9222766045795895,0.5577115734162972,0.20520872527897857,8.0,APP-EG-2026-00024,0,AUTHENTIC_BORROWER
0.045441211430153054,0.3054569774319598,0.2917083789528525,1.6587524110942813,0.9652769801170102,0.368426187803332,0.6978746560436228,11.430887139665526,0.8774040331977828,0.9071931581478925,0.29086838423681394,3.0,APP-EG-2026-00025,0,AUTHENTIC_BORROWER
0.04286275187907075,0.3162637543968605,0.26136842275284267,1.2775437677731345,0.9657982945745914,0.43762527537178786,0.6320638582586029,13.00566282993594,0.9407808609342715,0.913520389025888,0.24819037082833545,8.0,APP-EG-2026-00026,0,AUTHENTIC_BORROWER
0.026548403209262522,0.2445485472513178,0.35580722288508515,1.8572216742956051,0.9398348775399096,0.5211217662802821,0.2852644259812853,6.933070785846112,0.904614876975676,0.7352286425877566,0.409757809884883,4.0,APP-EG-2026-00027,0,AUTHENTIC_BORROWER
0.1929855431767921,0.17581554947519085,0.23939778349517304,1.2665311613405128,0.9425861778120643,0.5184843524332529,0.24524987398514383,5.140837284486221,0.9603458350898619,0.7104606924993144,0.13132467739470194,2.0,APP-EG-2026-00028,0,AUTHENTIC_BORROWER
0.040806433694972714,0.19580886025853572,0.4145121177880815,1.4201802010569529,0.9567256948867979,0.31518730651697413,0.6032568907487941,10.621375869494994,0.8562038286789173,0.8224080519920473,0.22045441461874538,5.0,APP-EG-2026-00029,0,AUTHENTIC_BORROWER
0.13605063967705994,0.2647162632904525,0.2801777457917672,1.715614869092319,0.956012449320397,0.17587659088024277,0.5483219615711928,5.4980909534566225,0.9512231178858452,0.6920311419560375,0.13830484171602855,3.0,APP-EG-2026-00030,0,AUTHENTIC_BORROWER
0.023578352749240125,0.27160863481447867,0.4510064480157152,1.629354801905194,0.9481876504241317,0.40916505890683497,0.23679304014522456,4.685381704667671,0.8676318738703497,0.7230604826606787,0.19531258746324368,2.0,APP-EG-2026-00031,0,AUTHENTIC_BORROWER
0.12522025361499065,0.15335754931383533,0.36135021315431437,2.091505611685932,0.9599395504183578,0.38189132142132476,0.2683498018153361,4.918731091617091,0.9247516152416619,0.9294278571280487,0.35062979944489686,3.0,APP-EG-2026-00032,0,AUTHENTIC_BORROWER
0.0333279278962204,0.26245539359568537,2.0449887311463892,1.411525583933216,0.9285350251834147,0.38224272216888533,0.7281856931483881,15.280418928635529,0.8989083842692909,0.6211631734756883,0.08246478902710994,4.0,APP-EG-2026-00033,0,AUTHENTIC_BORROWER
0.03630066375659239,0.28444731927407,0.3731235899508612,1.4745760144561975,0.9465622478947368,0.3951818836729104,0.6652229090886034,14.488613417032717,0.8844828728278472,0.7241122440041866,0.3616278423783856,5.0,APP-EG-2026-00034,0,AUTHENTIC_BORROWER
0.02950367665163145,0.25846236767754766,0.26632426996701647,1.511565545231418,0.9246952314023854,0.3748966841914623,0.7393550359772731,13.163099893847873,0.963530521843982,0.6615898171247342,0.23338230220744213,4.0,APP-EG-2026-00035,0,AUTHENTIC_BORROWER
0.11571222380581393,0.2148906486878747,0.43105386723794714,2.4,0.9634973512714674,0.4403620969275218,0.25192207953718637,4.488828372955611,0.9911752301658615,0.7587550656115933,0.2957407756881965,1.0,APP-EG-2026-00036,0,AUTHENTIC_BORROWER
0.22519952912154037,0.14336537746870798,0.3576828799235907,1.5530900198671191,0.707090466148607,0.34873285676999255,0.35350176824925145,7.510877216609286,0.8357169308428105,0.8576742744273912,0.3170088409695911,1.0,APP-EG-2026-00037,0,AUTHENTIC_BORROWER
0.014557744456207132,0.24300605561932048,1.3983303672809213,1.3313428901752205,0.5933149641875342,0.3297424509127226,0.3822253072098254,7.732919606109649,0.9473476276135425,0.6405946520662319,0.07536504484821957,2.0,APP-EG-2026-00038,0,AUTHENTIC_BORROWER
0.07345111511315468,0.3364624902135803,0.5024405170438101,1.5415576563851565,0.633768086421548,0.43523010219150415,0.2580571172423548,6.725812849477093,0.8878400816553815,0.6612603612578263,0.45,3.0,APP-EG-2026-00039,0,AUTHENTIC_BORROWER
0.011828870558094817,0.27005766995082187,0.41970520520690946,1.5543365588643927,0.9506269487964722,0.2948744094370357,0.7984498228056803,9.554084502896767,0.8548105422908596,0.6621989423457204,0.09747848972254294,2.0,APP-EG-2026-00040,0,AUTHENTIC_BORROWER
0.013531698240780777,0.1905927449325677,0.34504036933313625,1.5971001854922926,0.9580676575985687,0.5360119650122618,0.3357601492264593,6.215743152429457,0.9109699803716079,0.749756580037494,0.310869299615906,5.0,APP-EG-2026-00041,0,AUTHENTIC_BORROWER
0.16654346489337957,0.16012168162725507,0.3500769627923819,1.833814191060271,0.9616000283332377,0.4467535073963212,0.38563661560314305,9.846138227594906,0.9306655325652285,0.8247879344571861,0.04003965611282861,0.0,APP-EG-2026-00042,0,AUTHENTIC_BORROWER
0.010247953378655588,0.2713091369777905,0.33681160650248887,2.165043068759979,0.9585564460272128,0.46625750905583174,0.4127227156379874,9.175743110718065,1.0,0.6840678841658505,0.22718881888635756,0.0,APP-EG-2026-00043,0,AUTHENTIC_BORROWER
0.03277774258570404,0.18098795123559214,1.6314901219383855,1.844948742601098,0.961584147701634,0.2841445262173656,0.5819649075693588,6.385919361434123,0.7394851325759992,0.6281917777570367,0.34536163155663835,4.0,APP-EG-2026-00044,0,AUTHENTIC_BORROWER
0.024136664911039503,0.2431860350563699,0.2994598149601377,1.7582945674046646,0.9575753414604091,0.31511941486478334,0.8596915937061375,11.735185029169605,0.8026848666484607,0.8137033673301447,0.22439601269572357,3.0,APP-EG-2026-00045,0,AUTHENTIC_BORROWER
0.01822150903538241,0.26344431695942183,0.6119398147525653,1.6448961371757505,0.700735247173772,0.19900658023460022,0.8296337233404355,3.731726668033044,0.8025088283125603,0.6199722573978218,0.25244623035034136,3.0,APP-EG-2026-00046,0,AUTHENTIC_BORROWER
0.06474735264303409,0.1764884303375498,0.49125461722931746,1.6088636161616645,0.951707152428687,0.34088843046388767,0.03864376066122423,0.8842522838781965,0.7989795639405323,0.8920470011768815,0.45,2.0,APP-EG-2026-00047,0,AUTHENTIC_BORROWER
0.16062369202550159,0.2527210900965434,0.3740566902432297,1.4467781157968478,0.9750291739442151,0.3127998175870127,0.5651306651574944,9.500157591678951,0.7913239153041105,0.7485374426761784,0.43201358532070566,2.0,APP-EG-2026-00048,0,AUTHENTIC_BORROWER
0.03411317657730807,0.46520496479678974,0.27235130866494794,1.5869841813893317,0.7118602037243937,0.31828219900012916,0.2304080760599639,3.1340154711009336,0.7602145989968521,0.5557020319333347,0.45,1.0,APP-EG-2026-00049,0,AUTHENTIC_BORROWER
0.14728847970088288,0.21357281411471365,0.27638734361274686,1.6096033995555965,0.9707864822054276,0.35603606266810695,0.4266625448923823,7.618313096382764,0.8189971240188583,0.7628966945744698,0.2730788906480597,6.0,APP-EG-2026-00050,0,AUTHENTIC_BORROWER
0.058297072171766856,0.20360877398724056,0.3477488316892907,1.3627212643607605,0.9544701206466077,0.3445545295711036,0.37263871558538464,6.6044144096307855,0.8552665477038199,0.7240308858378004,0.07365812023496694,2.0,APP-EG-2026-00051,0,AUTHENTIC_BORROWER
0.038390192502454804,0.23944713845618126,0.4727498435681972,1.7328175219166064,0.9498674410924923,0.2992243097469653,0.6102660101904863,2.5891453688570563,0.754416396790368,0.7272399001644455,0.33009940756636963,1.0,APP-EG-2026-00052,0,AUTHENTIC_BORROWER
0.11410511561015214,0.3378696310532815,0.2241650404950259,1.2668275346554658,0.9395340410729544,0.4371032924090892,0.318662692953903,8.255457870929973,0.8690873230258673,0.6772131643206551,0.15390679640056343,0.0,APP-EG-2026-00053,0,AUTHENTIC_BORROWER
0.09677175797437207,0.159567250995328,0.37672039974489124,1.3878006252526451,0.9652768110924891,0.30682483682050055,0.7624166135529807,12.579959557002676,0.8449621961177356,0.834646383242031,0.12449293544232867,2.0,APP-EG-2026-00054,0,AUTHENTIC_BORROWER
0.09504960714344875,0.2770959684377022,0.05,1.7380779420590164,0.9639821004561763,0.4138826590388942,0.374457760933302,8.592949350609352,0.9538638097350467,0.5943239021531868,0.1216928299565399,2.0,APP-EG-2026-00055,0,AUTHENTIC_BORROWER
0.06945661920082893,0.27840023655133994,0.3225849742766271,1.7296953360992662,0.9192471863127266,0.38278819446561896,0.15888982928998702,2.2948523780400913,0.8777791504194157,0.7706428780680243,0.08901128894892762,2.0,APP-EG-2026-00056,0,AUTHENTIC_BORROWER
0.05830840944633357,0.17533830968584477,0.33748541141131083,1.6685523787246217,0.6664650357158877,0.5028615111313319,0.79310886702633,16.369051135257944,0.7786479837729261,0.9524969151775512,0.27895498755639786,6.0,APP-EG-2026-00057,0,AUTHENTIC_BORROWER
0.03310693804740945,0.24642480154977964,1.9742651005142715,1.2751585785472836,0.949241887612073,0.45621237211018856,0.6088352726368417,12.931858680179385,0.804920293669266,0.8341660431495481,0.16419160429086913,4.0,APP-EG-2026-00058,0,AUTHENTIC_BORROWER
0.036510265954038834,0.1881962813850878,0.3041821143541943,2.382808480067368,0.9777517495003987,0.38526500693693855,0.41947560909462744,6.656217646898561,0.8115811710232659,0.7588961063208977,0.09606862130894864,3.0,APP-EG-2026-00059,0,AUTHENTIC_BORROWER
0.014558470396325799,0.2840791509678936,0.4247560968278547,1.3351052105492596,0.965223139272211,0.43348413603213115,0.8238025267610141,13.381177843239353,0.8799648646851889,0.8018835772984338,0.21766082285691063,2.0,APP-EG-2026-00060,0,AUTHENTIC_BORROWER
0.18133783527632505,0.13755303803008956,0.4981290565370131,2.0506949822911107,0.9536846305794681,0.40543062482471737,0.5512283237610531,10.025161122508427,0.7322357776962153,0.7353025059583509,0.06823155709427318,5.0,APP-EG-2026-00061,0,AUTHENTIC_BORROWER
0.025538983100481652,0.1984186404411479,0.49055468794376444,1.7988163933380539,0.9755487336111577,0.22692897986458238,0.6398516373034234,8.416318117292157,0.8030696586808713,0.7859555117212474,0.128355169239716,3.0,APP-EG-2026-00062,0,AUTHENTIC_BORROWER
0.1523764090331783,0.29250766133439327,0.20990251993482373,1.6568172760955822,0.9701575714191437,0.41320230440979727,0.32564723521548594,5.903958960242715,0.769118335591528,0.7758864605965082,0.34427451203126763,0.0,APP-EG-2026-00063,0,AUTHENTIC_BORROWER
0.023355361765427407,0.1999046737381875,0.26485701683159957,1.5388528870779008,0.9492949559903998,0.5289046211594792,0.5054662062321844,9.257509984156462,0.7674981462355615,0.6161492546713956,0.143818660743865,1.0,APP-EG-2026-00064,0,AUTHENTIC_BORROWER
0.021500006562590414,0.15350628010698714,0.21016012906489762,1.684897216241371,0.9646468232656941,0.4618004816007033,0.5300698363721826,11.613109872419278,0.8670054734823135,0.8081348902239838,0.44854881722487605,4.0,APP-EG-2026-00065,0,AUTHENTIC_BORROWER
0.060484554074878065,0.3697114180388347,2.013605890134879,2.169754216693958,0.9211143378567828,0.45472789317692397,0.6732618269392324,15.688469550618862,0.9639112139805638,0.6736923934033032,0.2895209491538092,6.0,APP-EG-2026-00066,0,AUTHENTIC_BORROWER
0.0314852319541636,0.30748805946871693,0.35324840871796515,1.237326420507135,0.9725297021497358,0.5731287757011457,0.661935621855408,15.07653950182097,0.9231656768009078,0.4771038224878943,0.14126424773862986,5.0,APP-EG-2026-00067,0,AUTHENTIC_BORROWER
0.01025204548454832,0.18947297926430626,0.3032236503191789,1.844028225890711,0.9702452781359927,0.43282445819510396,0.30488419940457323,5.486651750123409,0.8655033172791885,0.7281393292530404,0.2368139750445084,3.0,APP-EG-2026-00068,0,AUTHENTIC_BORROWER
0.018724723991706296,0.24020787757016254,0.44797525302478974,1.6141406949192356,0.947015014274365,0.3004266157518406,0.5053890875916838,7.068973217431216,0.7718403099237432,0.7535284659386098,0.0371237136818223,1.0,APP-EG-2026-00069,0,AUTHENTIC_BORROWER
0.055867062569475885,0.09271029529323756,0.32011671387788804,1.3576316302368048,0.9088225534338104,0.5290647082207565,0.20588101122946686,6.056437539990332,0.9159223328586373,0.9856120456662107,0.41730577049998496,2.0,APP-EG-2026-00070,0,AUTHENTIC_BORROWER
0.031665479234182406,0.20193455590763945,0.34590712945910734,2.0158709859296358,0.9573664120530977,0.3368604263997762,0.1964709332070805,4.384411677382172,0.7548868880715796,0.9802083146934655,0.019251413570257857,3.0,APP-EG-2026-00071,0,AUTHENTIC_BORROWER
0.037009872497663,0.22416039415037703,0.3424932144113125,1.4836508078197628,0.9388040390779369,0.47618345400049644,0.5358108633617611,10.217215550193927,0.795014637256811,0.7563484971056803,0.40298760915731846,3.0,APP-EG-2026-00072,0,AUTHENTIC_BORROWER
0.01608817217844135,0.21735822144464034,0.32208133595673755,1.3448893739169956,0.6233808031104824,0.38316365882235426,0.23567690816492243,5.013425573329466,0.9474305812002008,0.7931309227922061,0.20653144080207592,2.0,APP-EG-2026-00073,0,AUTHENTIC_BORROWER
0.010786765105236745,0.14653323714877844,0.2652888538463003,1.4189040158103348,0.9652352783446858,0.30137936933148834,0.6991919756861503,13.393186236012571,0.8720931236142448,0.6614141743151488,0.06259189479173163,1.0,APP-EG-2026-00074,0,AUTHENTIC_BORROWER
0.08655519108458967,0.2616338245872578,0.39820103990506184,1.4220453876972596,0.9522293645933084,0.47572621170516044,0.36970684457600467,8.315194751658849,0.9245201255619966,0.7089985318603587,0.2061751705782267,3.0,APP-EG-2026-00075,0,AUTHENTIC_BORROWER
0.03488327378337457,0.29160819093348106,0.4428274303491768,1.4709623175970723,0.6025754504502906,0.29058617758187977,0.26320512795398704,4.481074568233281,0.7259641520197837,0.7484311630444344,0.4035764837067498,2.0,APP-EG-2026-00076,0,AUTHENTIC_BORROWER
0.03749819621758079,0.21147187394430023,0.4386881140195656,1.6988582916553632,0.9367662869940774,0.2945274830020869,0.25382306301605045,2.8330248238516695,0.9016422752988527,0.6852773754056305,0.44558908995096064,3.0,APP-EG-2026-00077,0,AUTHENTIC_BORROWER
0.08419679492047424,0.24055318937674883,0.24859497831756147,1.5779940953989582,0.9666007555467372,0.3428927709417757,0.3170888828125009,6.7792256606081684,0.8189514453437308,0.8721687101543483,0.2070122429574493,1.0,APP-EG-2026-00078,0,AUTHENTIC_BORROWER
0.09796290517387743,0.23635869542017474,0.2728204913117725,1.2140598777119955,0.963144702061481,0.5123038185682866,0.5860736946070016,14.786139998957271,1.0,0.6875891171567309,0.11717308006668174,5.0,APP-EG-2026-00079,0,AUTHENTIC_BORROWER
0.06842514201996791,0.2963115558391176,1.5898973353818773,1.4540546859931387,0.9542486883054959,0.3015966508891981,0.20922240023547226,3.5496637638150816,0.8690179298630846,0.5464386136783933,0.3008840890189995,2.0,APP-EG-2026-00080,0,AUTHENTIC_BORROWER
0.09500987077185293,0.2697546234565795,0.2670854296327499,1.66701745249165,0.9266523880147601,0.47151108517137874,0.417034840608184,8.42847260512976,0.873548730496492,0.7533576642467177,0.45,2.0,APP-EG-2026-00081,0,AUTHENTIC_BORROWER
0.010182787692687526,0.16213225901183786,0.2869015406639155,1.6143636241890256,0.9742000883340036,0.3967808232416914,0.2064238212853694,4.4054167844382555,0.8990244555670479,0.6278835676137338,0.32958160765203776,0.0,APP-EG-2026-00082,0,AUTHENTIC_BORROWER
0.11234762046696688,0.19879555681275235,0.3168127582661089,1.8081997455700813,0.6978148281531136,0.3571896978883382,0.25387604175235756,4.299018144676446,0.744617837784626,0.5868167475012332,0.07982535377932046,5.0,APP-EG-2026-00083,0,AUTHENTIC_BORROWER
0.01873804496648688,0.23234757525386276,0.38920880906606636,1.6310858830276522,0.9604719310389873,0.3522723833442986,0.5643080832618794,5.834817914072856,0.8734406420168564,0.553598396732614,0.14515136760709657,4.0,APP-EG-2026-00084,0,AUTHENTIC_BORROWER
0.08522339803117038,0.32891332144672003,0.1659585488599882,1.2070162187656732,0.9732300356099517,0.4394208253108109,0.8486576912093446,18.019137002532638,0.9058048614729517,0.8385385035443361,0.2582812050024687,3.0,APP-EG-2026-00085,0,AUTHENTIC_BORROWER
0.13320096045404073,0.26044706887400904,0.1940612937390466,1.376217476776281,0.6736841542841188,0.5402785812409455,0.6775983642697921,16.627053159485342,0.9186017253391344,0.8620752321318408,0.3340603730379476,7.0,APP-EG-2026-00086,0,AUTHENTIC_BORROWER
0.031728148022425275,0.22927824474224415,0.30128610605908257,1.4279510856040727,0.9339328569759368,0.3713843783897272,0.436932521107059,8.66449908899411,0.9027125310798577,0.7139026542591537,0.4582696737543791,1.0,APP-EG-2026-00087,0,AUTHENTIC_BORROWER
0.21066138955847918,0.14165775513375234,0.28077293609887033,1.385223595873129,0.9629162939071624,0.38704858664412634,0.6435928107442774,12.010055646294841,0.7971432018372651,0.9495115991798287,0.45,4.0,APP-EG-2026-00088,0,AUTHENTIC_BORROWER
0.01329500461113738,0.19843980489801136,0.333758361764558,1.469241113297992,0.9150146778179297,0.3687531658005807,0.21723269854769958,4.89340466914728,0.8424842303706032,0.7398760117355376,0.021205828594373633,1.0,APP-EG-2026-00089,0,AUTHENTIC_BORROWER
0.06760128957813391,0.2596714623742053,0.18207932031486257,1.273489236606292,0.6578228660255684,0.47223864590534553,0.42782745090012037,6.993422909959843,0.8478804399507327,0.6923821961167295,0.41574202001993976,6.0,APP-EG-2026-00090,0,AUTHENTIC_BORROWER
0.06784766060492133,0.34495194779917726,0.3140471820143214,1.9083945691120978,0.9752952594345814,0.3287289538875759,0.5203555359098031,6.380000752691897,0.7886425813406049,0.6407823136798569,0.09796141919744854,4.0,APP-EG-2026-00091,0,AUTHENTIC_BORROWER
0.02543294034755623,0.20473114848237298,0.24264005595296714,1.238796976767097,0.9663597618370533,0.46047445379003776,0.2925523449719538,7.798820400709562,0.9939831063387131,0.7360818290211862,0.38770259926638867,0.0,APP-EG-2026-00092,0,AUTHENTIC_BORROWER
0.115058464965102,0.16874969706870654,0.38743978941457546,1.7603908962352,0.9570600042147231,0.37293250893915236,0.46322385880935085,7.530307322539913,0.9260182490627357,0.7210246164151166,0.26427378879742736,3.0,APP-EG-2026-00093,0,AUTHENTIC_BORROWER
0.10786596888734049,0.1737630281691712,1.7430631324652177,1.2810388965749924,0.941518025260754,0.41713784549028393,0.3165048706655656,7.289721377747073,0.9155627230208898,0.8860193524687789,0.05663739165837399,1.0,APP-EG-2026-00094,0,AUTHENTIC_BORROWER
0.029041273518554976,0.20210573109711066,0.35757343559729515,2.1197367784841608,0.9717037173400874,0.3473825154931444,0.10548835776015146,3.444827287969317,0.8696564207451283,0.7519406460897856,0.03793332790920092,1.0,APP-EG-2026-00095,0,AUTHENTIC_BORROWER
0.018298390384010453,0.25850835895692487,0.214197899606283,1.482788729593085,0.9377505943876094,0.5012748731530431,0.28418257586208834,4.799958981004161,0.7958247544027706,0.7306722282717616,0.3972487569581324,0.0,APP-EG-2026-00096,0,AUTHENTIC_BORROWER
0.042942547440728854,0.29271287674173346,0.31676668221024346,1.5152583019219612,0.9560377338319955,0.33530503098755604,0.4935130396148713,9.883256201862883,0.8347289957996946,0.6841689829050979,0.4491986556000072,2.0,APP-EG-2026-00097,0,AUTHENTIC_BORROWER
0.03410613754850289,0.244589702957132,0.30417879052858243,2.1995843468771334,0.9505117211775889,0.5858209434803364,0.28472412321629664,8.077200043693756,0.8049661247879539,0.7253871490690201,0.31278642806322976,1.0,APP-EG-2026-00098,0,AUTHENTIC_BORROWER
0.0307286887680999,0.3043665407945152,0.6931558902820831,1.6496693288650697,0.9653216015123427,0.2140696650949522,0.5898671399139924,2.1281645338374187,0.7891830885796722,0.6749441599770926,0.33643793744986644,2.0,APP-EG-2026-00099,0,AUTHENTIC_BORROWER
0.11640339402012626,0.22289321977347262,0.2611042868435324,1.7005461490913756,0.9685998416972194,0.48387409045122287,0.4732727928614445,11.30010367508219,0.9532845852704331,0.7931231236816988,0.20091499656251005,1.0,APP-EG-2026-00100,0,AUTHENTIC_BORROWER
0.024343489863045402,0.18073570422155064,2.1381630609850983,1.5637633404062836,0.6128407143195473,0.49732591414177707,0.45224533704913794,8.632144452582581,0.8696892212361678,0.8477165876755561,0.19693989888652969,1.0,APP-EG-2026-00101,0,AUTHENTIC_BORROWER
0.12034168434262502,0.20910387514326312,0.2369684977576841,1.3764791561200855,0.95137955932371,0.4643029378841224,0.6070435889532668,14.14823288547691,0.952321725173207,0.6962051048589586,0.0711774533890333,1.0,APP-EG-2026-00102,0,AUTHENTIC_BORROWER
0.15980011914203754,0.26300983298364256,0.38405692005857595,2.332258738256325,0.9715774606534584,0.38995358020609566,0.7586463206224314,12.1857598789441,0.8581864317363028,0.6827671590868694,0.08375924598140484,3.0,APP-EG-2026-00103,0,AUTHENTIC_BORROWER
0.2655543774071005,0.2195819047130962,0.3014043848194215,1.7313324393312401,0.7227400873036315,0.2568092933976131,0.3819155462625612,4.691690686692208,0.7584229489841499,0.6254582981487036,0.2618962455387201,3.0,APP-EG-2026-00104,0,AUTHENTIC_BORROWER
